a_racel,a_sf1,a_sf2a,a_sex_cr,a_age_cr,a_netinc1,a_indpxus_xw
1,3,2,2,80,252.722168,1.142374516
1,4,1,1,85,563.333374,1.541732669
1,3,3,2,36,1677.660034,0.924028754
1,1,3,2,38,751.0599365,0.910797536
1,4,2,1,42,3169.23999,1.281492233
1,3,3,2,16,130.0000153,0.987398863
15,2,3,1,50,1531.184937,1.163851619
1,4,3,2,34,1824.859985,0.979112089
1,1,3,1,17,191,1.137869239
1,2,2,1,54,1255.558105,1.062660933
9,3,3,2,31,256.4586182,0.455281824
-7,3,-7,1,37,547.7088623,0.481385976
-1,-9,-9,2,42,0,1.108119249
1,4,3,2,27,1598.726685,0.954767168
1,1,3,2,50,2167.943359,1.191707969
1,2,3,1,66,946.972229,1.33846581
1,1,3,2,21,306.8333435,1.71201086
-7,1,-7,1,18,0,1.578175306
-7,1,-7,1,17,351.0000305,1.679914713
1,5,2,1,77,561.1328735,1.145442843
1,2,3,2,63,2018.666626,0.920076489
1,4,2,2,65,857.666626,1.145768642
1,2,3,1,69,632.6668091,1.049058676
1,4,2,1,61,577.6676636,1.344328403
-7,3,-7,2,63,661.2498779,1.036658883
1,3,3,1,41,1249.055542,1.112528563
1,5,2,2,50,1469.304565,1.027991414
1,3,3,2,20,639.1748047,1.033329368
1,1,3,2,20,1272.360107,1.08086586
1,3,3,1,55,1658.013794,1.250082135
1,5,2,2,39,784.3266602,0.893584371
1,1,3,2,18,0,0.970360339
1,3,3,2,42,433.9143066,1.042402387
1,2,3,2,18,376.6666565,0.940972745
1,2,3,1,49,876.000061,0.975895405
1,5,2,2,48,743.2408447,0.932044983
1,2,3,1,59,1491.104126,1.233497858
-7,3,-7,2,54,134.3402405,0.963789165
1,3,1,2,58,879.7145386,1.237133622
14,2,3,2,51,836.166626,0.25563702
1,2,3,2,42,1092.859985,0.94731921
4,3,3,1,39,1235.526611,1.161492109
4,1,3,1,18,0,1.3404634
1,3,2,2,64,841.111145,1.027753592
1,2,3,2,63,378.083374,0.920817316
-7,3,-7,1,64,159.9999695,1.179991364
1,5,3,2,78,720.94104,1.250623584
1,3,3,2,63,116.9999924,1.003808975
1,2,3,1,66,792.999939,1.15742743
-7,4,-7,2,93,595.0046997,1.901912451
1,4,2,2,72,1191.66687,1.052471757
1,4,1,1,75,1191.66687,1.20857811
1,4,1,1,72,1161.138916,1.114286184
1,2,3,2,71,550.1389771,1.025914311
1,2,3,1,41,2071,1.24174118
-7,2,-7,2,37,1252.782104,0.897039533
1,4,2,2,92,606.361145,1.496760726
1,2,3,2,41,575.9933472,1.12054646
1,1,3,2,18,283.5,1.128265619
1,3,3,2,29,869.6932983,0.987725914
1,2,3,1,37,869.6932983,1.017842412
1,3,3,2,41,1250.859985,1.001306057
-7,1,-7,2,16,40.27936554,0.913613141
1,5,1,1,73,951.2637329,1.09152317
1,2,3,2,69,466.527771,1.064809084
1,3,3,2,75,260.006958,1.394862294
1,2,3,1,76,941.673645,1.220555067
1,2,3,2,62,722.138855,0.875959814
1,1,3,2,66,786.3540649,1.00530386
1,3,3,1,81,779.9998169,1.457892299
1,2,2,1,67,899.5,1.017463803
1,3,2,2,67,606.833374,1.09920311
1,3,3,2,39,2212.660156,0.963931918
-7,1,-7,2,18,574.2246704,0.978588581
1,2,3,2,34,1843,0.809099197
1,3,3,2,25,1236.642334,0.799550176
1,2,3,2,39,1915.513794,0.819077134
1,3,3,2,40,1238.783691,1.067730427
1,3,3,1,39,1186.064331,1.05644393
1,3,3,2,48,628.9794312,1.057700872
1,4,2,1,50,2691,1.349444866
1,2,3,2,43,763.638916,1.152474761
8,4,3,1,45,1191,1.483080983
1,4,3,2,20,888,1.692617059
1,3,3,1,18,927,1.711786985
1,3,3,1,57,1878.43335,1.060158491
1,3,3,1,66,2180.555664,0.896880329
1,1,3,2,45,1431.823486,1.364312887
1,4,3,1,23,941.3916016,2.860321283
1,1,3,1,17,0,1.940735698
1,2,3,2,46,501.7125549,0.95722723
1,3,3,2,46,1819.32666,1.061949968
1,2,3,1,45,2071,1.187007189
1,2,3,2,55,404.9821472,1.314254403
1,1,3,1,55,962.7805176,1.24658823
1,1,3,2,55,1062.020508,1.249520898
1,2,3,2,34,2414.193359,0.980092347
1,3,3,1,40,1153.666748,1.291542888
-7,2,-7,1,32,1845.059082,1.182274222
1,2,3,2,31,761.5844727,0.937172592
1,2,3,1,67,1099.305542,0.962754011
1,3,2,2,62,242.6666107,0.876232982
1,2,3,1,64,1822.666992,1.18740201
1,1,3,2,63,451.3606873,0.919917464
1,2,3,2,70,526.9337158,1.003875613
1,3,3,1,69,2547.760986,0.994655132
1,1,3,2,58,523.2645264,1.216339231
1,4,2,2,92,1009.612122,1.386749864
1,1,3,2,58,1319.347168,1.050887823
1,3,3,1,66,699.0543213,0.967822194
1,3,3,2,44,2414.859863,0.976252377
1,3,3,1,45,1644.81665,1.116775632
1,2,3,2,16,147,0.926278949
1,1,3,2,18,425.4166565,0.926278949
1,1,3,1,16,0,1.245868921
1,2,3,2,19,124.875,1.027005553
1,2,3,1,46,2301.416748,1.233287215
1,3,3,2,47,850.5766602,1.069718242
1,1,3,1,26,991,1.485013008
1,1,3,2,48,1491.041626,0.889726758
1,4,1,1,78,896.333252,1.088496089
1,2,1,2,88,675.5704956,1.435886621
4,1,3,2,43,1994.472168,1.076210141
1,1,3,2,34,3758.21875,0.925252795
1,4,3,1,36,2593.604492,0.965798914
1,4,2,2,55,974,1.29010582
1,2,3,1,53,111.0725632,1.381090283
97,2,3,1,36,1237.248047,0.632008314
97,1,3,2,32,225.3266754,0.585763931
1,3,3,2,46,1507.697998,1.091149092
1,5,1,1,49,867.0293579,1.211375117
1,3,3,2,45,591,1.000482798
2,5,1,2,42,954.4137573,1.02715838
1,1,3,2,38,848.2433472,0.872835159
-7,2,-7,1,36,293.6694031,0.946181953
1,2,3,1,54,966.694458,1.378964305
1,2,3,2,58,1091,1.300391197
1,4,3,2,19,489.9999695,0.983780265
1,5,3,2,19,77.66666412,0.958010554
1,2,3,1,47,2391.277832,0.943008006
1,5,1,1,63,-41.61281204,1.010841012
1,2,3,2,50,823.5291748,0.871596098
1,3,3,1,21,3031.568359,1.300776005
5,2,2,2,24,1324.56311,0.86419183
1,3,3,1,41,2491,1.218756557
1,3,3,2,23,1234.586304,0.851783395
1,1,3,1,41,1373.773438,0.892833114
1,5,1,1,56,980.416626,1.098243952
1,3,2,1,50,1321,1.035054803
1,4,3,2,45,143.8599854,0.859904408
1,2,3,1,17,388.6793213,0.847175956
1,5,1,1,47,1069.075928,0.926120698
1,2,3,2,32,764.4633789,0.836506069
1,5,1,1,29,690.999939,1.130274892
1,2,3,2,19,813.5765381,0.940062761
1,4,2,2,35,728.0266724,0.895289361
1,4,3,1,70,1262.458252,1.038684368
1,4,1,2,70,255.0138397,1.046860933
1,2,3,1,59,0.510593593,0.969592571
1,1,3,2,43,1122,0.923013687
-7,1,-7,1,21,874.0284424,1.028805614
1,5,2,2,68,1364.842041,0.911702216
1,3,3,2,61,346.6665955,0.998900115
97,2,3,1,64,3227.499756,0.968886793
1,2,3,1,28,2491,1.084252119
1,3,3,1,65,1186.666748,1.004594088
1,2,3,2,63,75,0.941729188
1,3,1,2,46,833.3275757,1.033426404
1,3,3,2,17,0,1.158281207
1,4,3,2,44,830.8696899,0.972288847
13,2,3,2,35,491,0.289920866
1,2,1,1,36,4481.638672,1.21227634
-7,1,-7,2,33,1448.926636,1.046237111
1,5,2,2,42,559.166687,0.994812369
1,3,3,2,25,2067.533691,0.944244981
1,2,3,2,45,853.8202515,1.044239283
1,2,3,1,39,1245.468872,1.195101619
1,2,3,1,42,2691.510254,1.144368291
1,3,3,2,42,1886.859985,0.965172648
1,2,1,1,76,1593.666748,1.016512632
1,5,1,2,71,541.887207,1.015630603
1,2,3,2,58,896.6600342,1.082817078
1,1,3,1,39,958.4100342,1.305798769
1,2,3,1,30,281.6667175,1.340170979
1,3,3,2,60,220.9166412,0.929026902
1,3,3,1,64,427.833313,0.88301301
1,1,3,2,82,953.3473511,0.992694676
1,1,3,2,66,446.3332825,1.015864253
1,2,3,1,70,489.6666565,1.054638624
1,2,3,2,67,0,0.967179894
1,2,3,2,58,554.333313,0.988194883
1,3,3,1,61,1832.666626,0.926488817
1,4,2,2,54,457.1600647,0.923331618
1,2,3,1,17,0,1.151846528
1,2,3,2,19,689.5499878,1.095428586
1,2,3,2,45,1100.359985,1.029720664
-7,3,-7,1,46,1914.134399,1.276322603
1,1,3,1,17,0,1.048908353
1,1,3,2,50,1104.033203,0.863986373
1,3,3,2,47,755.317749,1.013008714
1,2,3,1,16,0,0.942047596
1,4,2,1,77,1110.416748,0.990088344
1,3,3,2,34,1331.118896,0.985724509
2,3,3,1,36,1935.259766,1.13074255
1,2,3,2,26,1291,1.097822547
1,2,3,1,29,2241.138916,1.38681221
1,3,3,2,39,1238.859741,1.003065944
97,3,3,1,46,2023.160034,1.317727089
1,3,3,1,69,762.6668091,1.085835338
-7,3,-7,2,71,214.3319397,1.068300605
1,4,3,1,82,792.4125366,1.0831424
1,2,2,2,72,281.6667175,1.046213388
1,3,2,2,70,260.694458,1.098512053
1,4,2,1,74,540.027832,1.117209554
1,3,3,1,36,1583.807739,0.965148628
1,3,2,1,34,1341,0.962976277
15,1,3,1,21,0,0.332840174
15,3,3,1,19,0,0.267987341
9,2,3,1,31,1191,0.389830679
9,4,2,2,29,1291,0.387499601
1,2,3,1,24,2601.364746,1.278244615
1,2,3,1,24,264.3333435,1.242516994
17,3,3,1,34,0,0.30072087
-7,1,-7,2,31,360.5266418,0.284243286
17,2,3,2,26,0,0.320949584
17,3,3,1,22,0,0.355995327
1,3,3,2,28,1691,1.087710857
1,5,2,1,53,942.833374,1.09111762
1,1,2,1,62,2194.604492,0.995476007
1,3,3,2,60,1309.847046,1.013954401
1,2,3,1,28,1592.041626,1.263897777
1,3,3,2,29,1742.041626,1.02573204
1,1,3,1,30,1305,1.013471603
1,3,3,2,25,2238.526611,1.026304007
1,4,2,2,46,1294.660156,0.887175441
1,1,3,1,44,2979.971191,1.110901356
1,4,1,2,83,1476.25,1.051027656
1,3,3,1,63,994.9998169,0.951612294
1,2,2,2,61,628.3334351,1.005015135
-7,2,-7,1,47,5633.883301,1.082184076
1,1,3,2,47,978.3544922,0.881634355
1,1,3,1,56,2191,1.114417791
1,2,3,2,59,1691.104126,0.983948886
1,3,3,2,52,617.0526733,0.820879877
1,2,3,2,74,1087.416626,0.902704656
1,2,3,1,58,9299.334961,1.195423245
1,2,1,2,57,1341.07959,1.031042218
-7,3,-7,2,21,0,1.097791433
1,4,3,1,62,1548.016724,0.835528195
1,1,3,2,47,171.6147766,0.955788553
1,4,3,2,48,2077.659912,0.946215272
1,2,3,1,17,0,0.960843027
4,3,3,2,60,680,0.920513391
1,4,2,2,57,810.3025513,1.065453291
-7,3,-7,1,63,5482.529785,1.016396999
1,2,3,2,32,2589.060059,0.983797908
1,3,3,1,35,1518.060059,1.11619854
1,1,2,1,51,379.9933472,1.094508171
1,3,3,2,51,650.9933472,0.88317734
-7,2,-7,1,21,712.130127,1.270447731
1,2,3,1,34,2003.193359,1.02177453
1,2,2,2,40,1153.193359,0.982367098
1,3,3,1,51,1788.533203,1.019606829
1,5,1,2,51,619.333374,0.843550146
1,1,3,1,47,3263.104492,1.226732373
1,2,3,2,49,957.7988892,0.96924001
1,2,3,1,21,0,1.294370055
1,2,3,1,18,381,1.042166352
1,2,3,1,47,1591,1.094076872
1,3,3,2,45,841,0.899298966
1,1,3,1,54,990,1.092818379
1,1,3,2,50,2491,0.898312569
1,2,3,1,22,0,1.31219852
1,1,3,1,21,800.0001221,1.259560585
1,1,3,2,19,99.33333588,1.142578721
1,1,3,2,45,1301.046265,0.8472085
1,2,3,1,33,1031.694458,0.963521004
1,3,3,2,27,429.8097534,0.977267444
1,4,2,2,54,784.333374,0.925388277
1,5,2,1,71,13770.99902,1.253757358
1,5,2,1,47,1422.387329,1.502030492
1,3,3,2,25,905.777832,0.976486862
1,5,2,1,76,1123.333374,1.267825961
1,3,3,2,61,1358.812988,1.086214662
1,3,3,2,79,706.333374,1.314380527
1,4,1,2,82,1067.051514,1.203558683
1,2,2,1,28,1660.633301,1.427427053
1,3,3,2,32,824.293335,1.071787238
15,2,3,1,25,1186.349976,0.582926452
1,2,3,1,56,1264,1.204285264
1,3,3,1,36,1701.278076,1.143522024
1,4,2,2,73,687.3887329,1.109254003
1,1,3,2,45,1535.207153,1.188539505
1,1,3,2,16,164.3333282,1.394999027
1,4,3,1,37,1241,1.221978545
1,3,3,1,66,1006.666626,1.099122047
1,3,2,2,72,736.6665039,1.137701273
1,2,3,2,40,1270.359985,1.145335793
1,3,3,1,39,1087.333374,1.278071642
1,4,3,2,56,696.833374,1.10708642
97,3,3,2,27,1783.859863,0.394744813
1,2,3,1,30,281.6667175,1.424536943
1,2,3,1,27,2091,1.863306284
1,5,1,2,54,891,1.117416859
14,2,3,1,40,909.666687,0.397524357
10,3,2,2,33,1024.393188,0.176335171
14,3,3,2,36,1445.026733,0.142173097
10,2,3,1,39,1312.049927,0.192754969
10,5,1,2,34,435.2654419,0.1603439
1,3,3,1,32,1073,1.310304284
9,3,3,2,24,0,0.2135479
14,2,3,1,39,448.5,0.185072809
5,3,3,2,25,1067.212769,0.152366608
10,3,3,2,28,468.8599243,0.167704597
10,3,3,1,26,649.4063721,0.214681864
5,3,3,1,25,500.6667175,0.1842096
14,3,2,1,62,793.000061,0.148903221
1,5,1,2,53,642.9512939,0.888220668
1,2,3,2,90,466.7685852,1.804830194
1,4,1,2,82,476.6665344,1.116913557
1,2,3,2,77,433.3334045,1.260696054
1,4,1,1,56,792.6665039,1.110671163
1,4,1,2,77,1375.676758,1.234054923
1,2,3,1,62,1724.333374,1.0182271
1,2,3,2,61,912.3204346,1.061794281
1,2,3,2,67,572.000061,1.095780134
-7,2,-7,2,39,1229.964844,1.092423081
1,2,3,1,54,806.0166626,1.157549024
1,3,3,2,52,424.3333435,0.958745956
1,2,3,1,39,1766.016602,1.062224746
1,4,3,1,55,2191,1.264132261
-7,1,-7,1,30,1732.451904,1.181222081
1,4,2,2,52,20.70993042,0.957398057
-7,1,-7,1,24,698.6811523,1.258808374
1,2,3,2,36,712.798584,1.064700365
1,2,3,1,35,3737.894043,1.222910047
1,1,1,2,88,555.4779663,1.844942689
1,3,3,1,62,866,0.961659193
9,5,2,2,55,1009.729431,0.546502531
1,2,3,1,29,1742.859985,1.451551199
1,3,3,2,27,351.8599854,1.149008393
1,3,3,1,59,1191.029297,1.224769831
1,4,1,2,39,1327.660034,1.003708601
1,2,3,2,38,2085.137695,1.050219774
1,2,3,1,40,2291.694336,1.20830965
1,3,3,2,36,1824.859985,0.955804527
1,3,3,2,54,191,0.979658663
1,2,3,1,35,3278.216553,1.188547492
1,3,3,1,42,2359.555664,1.234836102
1,3,3,2,43,2745.166748,1.062624693
1,1,3,2,39,1779,0.954120874
1,1,3,1,69,2594.722412,1.279262304
-7,4,-7,2,72,411.3669739,1.23840785
8,4,3,1,39,2108.593262,0.384408861
1,3,3,2,25,927,1.203688025
-7,1,-7,1,26,2500.083496,1.489082575
-7,2,-7,1,17,0,0.394048274
1,1,3,2,49,1892.389893,1.257379413
1,3,3,1,52,1791,1.487207532
1,1,2,2,51,8991,1.05418849
1,3,2,2,58,1106.016724,1.235784888
4,3,3,1,59,2491.371338,1.380360603
1,3,3,1,56,613.0773315,1.104970694
1,4,2,2,54,610.1375122,0.935258925
1,-9,-9,2,17,0,1.155136347
1,2,3,2,64,1071.069458,1.054982543
1,3,3,2,41,1317.660034,1.177163124
11,1,3,1,49,1767.666626,1.507881761
-7,1,-7,2,21,142.8221893,1.362509251
1,4,2,2,65,350.000061,1.049528718
11,4,1,1,76,1164.064087,1.117066264
1,2,3,1,21,1191.034668,1.182945848
1,2,3,1,22,591,1.182945848
1,4,3,1,50,520.000061,1.076357126
1,4,3,2,43,588,1.002725124
1,2,3,1,62,4807.638672,1.004019856
2,2,3,2,48,8111.672363,1.025387406
1,2,3,2,57,0.694444418,1.170296431
1,3,3,1,57,5491,1.410116315
1,2,3,2,22,155.9444427,1.297667265
1,5,1,2,73,663.6720581,1.052186966
1,3,3,1,43,1741.416626,1.385676622
1,3,3,2,18,121,1.476400733
1,3,2,2,43,128.6600189,1.134519219
1,3,2,2,81,682.84021,1.131113887
1,2,3,2,59,444.9455566,1.107047319
1,2,3,1,47,1479.461914,1.323318124
1,2,3,2,29,86.66001892,1.192879558
1,1,3,1,32,1881,1.263554096
1,2,3,1,65,623,1.141324282
1,3,3,2,65,268.6666565,1.072698355
1,3,3,2,51,1891,0.884927332
1,4,3,2,40,2073.860107,1.123809934
1,3,3,1,16,0,1.098196626
1,2,3,2,78,716.152771,1.220753193
1,3,3,1,46,1039.666626,1.336761117
1,3,3,2,41,1080.200195,1.097712398
1,2,3,2,48,1195.173462,1.228097558
1,4,3,1,49,1791,1.618519664
1,2,3,2,26,741,1.346477628
1,3,3,1,26,1412.142456,1.809894204
1,4,3,1,70,530.7966309,1.292904019
1,2,3,2,73,554.666748,1.288232327
1,2,3,2,40,188.6600037,1.117202163
1,1,3,1,55,487.6956177,1.314733624
1,3,3,2,53,0,0.997316658
1,1,3,1,65,2590.250244,1.253919125
1,1,3,2,57,2594.472168,1.167358041
1,3,2,1,83,1077.466187,1.06715405
1,2,3,1,41,2891,1.200977087
1,2,3,2,41,206.7989197,1.060237646
1,2,3,1,28,2891,1.415225148
10,1,3,2,31,2233.18335,0.52708596
1,4,2,2,83,541.666748,1.128329635
1,3,3,1,45,0,1.292724967
1,2,3,2,44,6278.354492,1.093742609
1,3,3,2,33,2366.593262,1.090764642
-7,1,-7,1,38,333.3310547,1.343163252
1,1,3,1,67,3.82038784,1.186788797
4,2,3,1,31,1464.831299,0.940881431
9,3,3,2,27,0,0.677725196
9,2,3,1,26,2995.622803,0.896997869
1,5,3,2,54,2027.013916,0.860144198
1,1,3,2,54,916.6066895,0.891521215
1,4,3,1,71,3302.222656,0.845660746
1,3,3,1,48,2970.827393,1.070586324
1,1,3,2,48,1259.836914,0.902320266
1,1,3,2,75,394.3283081,1.064628363
1,2,3,1,68,708.3637695,1.078283429
1,3,3,1,72,441.1665955,0.924259841
1,4,1,2,66,263.0710754,0.946953833
4,1,3,2,45,145.9433136,0.895731628
1,3,3,1,45,4596.555664,1.076361656
1,2,3,2,38,1099.999268,0.905141115
1,2,3,1,40,752.607666,1.083559752
1,2,3,2,49,817.802124,0.985600531
1,1,3,2,21,1279.048828,1.507000923
1,4,3,1,57,1091,1.065411448
1,3,3,2,46,691,0.87717706
1,3,3,2,32,590.1932373,0.923946679
1,3,3,1,23,591,1.325921416
1,3,3,2,40,1475.193481,0.875886858
2,4,3,1,62,897.468811,1.031058788
1,2,3,1,60,1320.499756,1.252729177
-7,3,-7,2,59,356.4972229,0.949094236
1,5,1,2,42,1341.076904,0.904223025
1,4,3,1,45,1381.993408,1.277758002
1,3,3,2,42,1560.993408,1.036288738
1,3,3,2,22,808,1.583351374
1,2,3,1,16,0,1.520439029
1,4,3,2,59,732.041687,0.901230335
1,2,3,1,60,1129.173584,1.177188993
1,2,3,2,55,831,0.90583986
1,3,3,1,54,2426.016602,1.042616129
4,2,1,2,64,2033.733521,0.928435504
1,1,3,2,77,455.6597595,0.988627195
1,3,3,2,31,316.3267212,0.842304945
1,2,3,2,42,2400.450195,1.219517946
1,1,3,1,71,720.722229,0.947898567
1,3,1,2,64,229.666687,1.002410054
1,2,3,2,31,1127.381348,0.869394183
1,2,3,1,45,1345.783691,1.043561578
1,5,1,2,38,2165.866699,0.858890772
1,4,3,2,45,543.8267212,1.048950315
1,3,3,1,48,2949.83252,1.352455616
1,3,3,1,18,185.2342224,1.703344822
1,3,3,1,55,4480.605957,1.179905534
1,3,3,2,41,2074.859863,0.989380836
1,3,1,2,79,619.875061,1.062201858
1,2,3,2,77,1034.119385,1.109567165
1,3,3,2,44,1391,0.902983963
-7,4,-7,1,46,350.33255,1.005636096
1,2,3,2,63,679.333374,0.962399304
1,2,3,1,68,5164.694824,1.042860627
1,2,3,2,77,1062.802612,1.055391788
1,1,3,1,32,1500.069458,1.326118946
1,1,3,2,34,1654.92041,1.014360905
1,3,3,1,78,853.5834961,1.112139225
1,2,3,2,71,265.416687,1.164542794
1,3,3,2,25,810,0.887816429
1,2,3,2,49,277.7778015,0.910881639
1,2,3,1,42,3212.52124,1.183099508
4,3,3,2,39,86.66001892,0.967484832
1,2,3,1,76,631.388916,1.184327722
1,3,2,2,57,0.347505182,1.025923014
1,2,3,1,56,1675.403564,1.306666493
1,1,3,1,19,0,1.447465897
1,2,2,2,78,352.666626,1.161223888
1,5,2,1,78,1320.000244,1.180224061
1,1,3,1,24,998,1.450156808
1,2,3,1,25,881,1.366331339
1,3,3,2,37,1080.943359,0.936938405
1,3,3,2,49,2265.074463,0.948145747
1,3,1,1,63,1936.223389,1.092905641
1,5,3,2,72,1464.020996,1.07586813
1,4,1,2,79,256.5428162,1.051956773
1,3,3,2,61,1450.666748,0.960779428
1,5,1,1,84,635.000061,1.204763055
1,2,3,1,62,1145.027954,1.172199965
1,2,3,1,70,2170.472168,0.905496657
1,2,3,2,69,341.8691406,0.925525188
1,4,1,1,67,2115.699707,1.118543267
1,1,3,2,40,353.8738708,0.974203646
1,3,3,1,40,2094.055664,1.162163258
1,2,3,1,17,424.4375,1.352691293
1,2,3,2,45,1413.57666,1.001094937
1,5,1,2,40,1240.000122,1.331256032
1,3,3,2,18,1219.993408,0.614437699
1,4,3,1,27,0,0.956882656
1,2,3,2,29,1375,0.942751825
1,4,3,2,75,865.0755615,1.032295108
1,2,3,2,50,6667.333008,1.135953307
1,2,3,1,46,8.333333969,1.25478518
1,1,3,2,33,1921.416626,1.149708033
1,3,3,1,36,1293.891602,1.316022038
1,1,3,2,24,1621,1.549094796
1,1,3,2,28,2.22222209,1.447523952
1,2,3,1,41,125.0585938,1.680270076
1,3,3,2,45,788.3518066,1.219440818
1,2,3,1,18,467.666687,2.187897205
2,2,3,1,53,1250,0.934554696
1,1,3,2,33,1314.243408,0.902980804
1,2,2,1,83,735,1.244251847
1,3,1,2,81,262.0833435,1.302108407
1,2,3,1,59,1940.648682,1.288469195
1,1,3,2,56,0.020833334,0.982304156
1,3,3,1,23,1696,1.945001245
4,3,3,1,29,791,1.350718379
4,2,3,1,31,1116.555542,1.369428515
1,1,3,2,59,1304.860107,1.05399704
1,3,3,1,61,2891.069336,1.429467678
1,4,3,1,26,991.041748,1.869273663
1,3,3,2,63,940.4717407,1.058742404
1,4,3,1,63,1098.827393,1.229625106
1,3,3,1,73,9161.407227,0.9743765
1,3,3,2,63,191.1665192,1.046227932
1,3,3,1,37,1633.193359,1.349896669
1,2,3,2,40,947.5511475,1.014485478
-7,2,-7,1,35,2333.010254,1.215642214
1,5,3,2,37,1853.347168,0.842471242
1,1,3,2,35,879.3683472,0.943606198
1,1,3,1,59,996.7098999,1.108030558
1,4,3,2,60,110.6249847,1.00316143
1,2,3,2,44,1791,1.026103854
1,2,3,1,47,1250.001221,1.239673495
-7,1,-7,1,22,833.9331665,1.870122194
1,1,3,1,55,1492.736084,1.19328022
-7,3,-7,2,56,558.9753418,0.9690907
1,4,1,2,82,1522.362549,1.254354477
1,2,3,2,64,810.4094238,0.959869862
1,3,3,2,62,1319.921631,0.989948153
1,4,3,1,70,1296.818848,0.904813051
1,2,3,1,38,20.83332634,1.085135102
1,2,3,2,38,382.4239197,0.910744905
1,3,3,1,34,2291,1.450712085
-7,3,-7,2,30,401.666687,1.039392829
1,2,3,2,53,4.166666508,1.021915078
1,2,3,1,52,1840.472168,1.140513659
-7,2,-7,1,19,1033.79248,1.421787977
1,4,3,1,21,1210,1.525995851
1,2,3,2,21,324.9933167,1.280303717
1,4,1,1,42,2237,1.048570275
1,2,2,2,44,645.333313,0.908028364
1,1,3,1,43,2554.331299,1.146783948
1,3,3,2,44,1893.798584,0.962683439
1,2,3,2,20,261.0344238,1.415341735
1,1,3,1,17,170.7406006,1.378332019
1,2,3,2,25,2175.660156,0.942064643
1,1,3,1,30,2335.703857,1.346788764
1,2,3,1,33,2043.777832,1.294288874
1,2,3,2,29,1693.777832,0.91577667
1,1,3,2,70,1614.083252,1.077426791
1,4,3,1,48,791.694458,0.963524878
1,2,3,1,50,260.694458,1.142449498
1,3,3,2,50,491.347229,1.081129193
1,2,3,1,20,0,1.704155087
-7,3,-7,1,21,130.0000153,1.704155087
1,2,3,1,37,1836.847168,1.111896038
1,1,3,2,37,143.9988708,0.905304015
2,1,3,2,35,882.7697144,0.919625759
1,4,3,1,36,1491.208374,1.121191502
1,3,3,2,59,1743.083374,0.857963681
1,3,3,2,44,338.0694885,1.157652617
1,5,2,2,57,736.666748,1.056287885
-7,2,-7,1,28,535.583374,1.671609402
4,2,3,2,21,0,1.200210452
1,1,3,2,24,1191.069458,1.200210452
1,4,2,1,78,815.2260132,1.168297052
1,3,2,1,67,1616.999756,0.931983531
1,4,1,2,52,447,1.050498128
1,2,3,1,74,5842.055176,1.196956873
1,1,3,2,75,60.66667557,1.321979284
1,3,3,2,66,124.6607361,1.060405731
1,3,3,1,69,1016.276245,0.905404866
1,4,2,2,69,340.159729,1.115749717
1,2,3,1,67,650.000061,0.883574188
1,3,2,2,67,1689.333374,1.090707302
1,3,3,2,36,1194,1.007017493
1,4,3,2,23,891,1.198970318
1,3,3,1,22,1391,1.238661408
1,3,3,2,40,1356.560059,1.07390666
1,1,3,2,20,221.034729,1.233569384
1,4,2,1,63,752.2437744,0.918459058
10,3,2,2,41,952.1434326,1.179488659
15,3,3,2,22,1415.193359,0.994348228
1,2,3,2,34,1003.430786,0.981972992
1,4,1,2,72,733.6065674,1.065486908
1,2,3,2,58,0.347222209,0.962070286
1,1,3,2,44,1296,1.001271605
1,2,3,2,85,1230.220825,1.800700188
1,1,3,1,48,233.6677246,1.143478394
1,1,3,1,82,1417.338257,1.138068676
-7,3,-7,2,82,266.3791809,1.195549488
1,3,3,1,33,681,1.166965842
1,4,1,2,86,1069.109253,1.800700188
1,2,3,2,46,1279.26001,0.955545902
1,3,3,1,45,1291,1.263541818
1,3,3,1,16,0.03472222,1.144459605
1,1,3,2,27,1616.069458,1.066657662
1,1,3,1,30,2041.138916,1.20849669
1,3,2,2,36,1647,1.035099864
1,3,3,2,48,368.333374,0.820160091
1,1,3,2,31,1025.526611,1.055418611
1,3,3,1,40,2291.069336,1.18963027
1,1,3,2,28,899.0102539,1.06940794
1,4,3,1,25,653.112793,1.435696006
5,2,3,2,21,552.111084,0.180808425
1,1,3,1,34,1804.333374,1.091122508
4,3,3,1,24,1116.66687,1.18905282
1,3,3,1,49,1941,1.211401224
11,1,3,1,33,1034.399902,0.185104132
1,2,3,2,38,187.1933136,0.986807346
1,1,3,1,40,2291,1.097308755
1,1,3,2,66,960.333252,1.084812522
1,1,3,1,75,841.6665039,1.037089109
1,4,2,2,45,826.9163818,0.924917996
1,2,3,1,46,1674.616577,1.231912971
-7,1,-7,1,38,3940.319336,1.211156726
1,1,3,2,41,896.8796387,1.050055861
1,4,3,2,48,1699.410034,0.898000121
-7,5,-7,1,57,855.3550415,0.941804349
1,2,3,2,16,0,1.034212232
1,2,3,2,64,641.666748,0.994930327
1,3,3,1,38,2043.513672,1.166225195
1,2,2,1,52,1813.876343,0.944406569
1,2,3,2,39,2191,1.014650822
1,2,3,1,45,1591,1.218251944
1,2,2,1,79,13957.20215,1.023752451
1,3,3,2,73,434.2098999,1.03954041
1,3,3,2,46,1233.518311,1.136045098
-7,3,-7,1,46,2021.876221,1.56151557
-7,3,-7,1,19,1110.242188,1.50349915
1,2,3,2,41,2626.183105,1.174247742
